UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
e185e157-d2ec-4593-895f-c18984735fdb	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 09	Schule	true	בֵּית־סֵפֶר			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Schule		2021-07-03T15:56:32.875023300	85
27743bea-97f1-43df-8986-9edcd5f166fb	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 04	sie, jene	true	הֵן			PERSONALPRONOM	FEMALE	PLURAL	DRITTE_PERSON	BINJAN_NA	VERBTIMES_NA		jene,sie		2021-07-03T17:14:44.009701100	134
d52398e5-84b6-4f77-bfea-d68bc5f59275	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 08	schlafen	true	לִישׁוֹן			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		schlafen	ישׁן	2021-07-04T12:47:21.401129700	186
03109354-4c35-4eb8-b784-80de78cee9b3	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 12	Sechzig	false		שישים	שִׁשִׁים	ZAHL	BOTH_FEMALE_MALE	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sechzig,60		2021-07-05T17:20:09.562199300	387
647298d7-056b-46e1-b15d-60492c768350	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 09	Schulen	true	בָּתֵי־ספר			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Schule,Schulen		2021-07-03T15:56:49.674508600	86
acccea70-f971-46b3-95bb-069e25615a1b	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 04	sie, jene	true	הֵם			PERSONALPRONOM	MALE	PLURAL	DRITTE_PERSON	BINJAN_NA	VERBTIMES_NA		jene,sie		2021-07-03T17:14:06.232175500	133
fb498a4c-9de9-4344-a5d4-ef47eb90bb94	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 11	Schabbat, Samstage, Sonnabende	true	שַׁבָּתוֹת			WOCHENTAG,SUBSTANTIV	FEMALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sonnabende,Samstage,Samstag,Sonnabend,Schabbat		2021-07-05T15:58:38.321561800	360
9288ae0b-0c93-4277-8cf9-02887dd95896	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 09	sehr	false		מאוד	מְאֹד	ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		sehr		2021-07-04T16:27:45.513312	231
16801247-1b71-41c2-a37b-69bb603cb9d1	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 03	Straße	true	רְחוֹב			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Straße		2021-07-05T05:30:54.907164400	346
56178cf1-6318-4374-b377-0bef79a316d9	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 12	Sechs	true	שֵׁשׁ			ZAHL	FEMALE	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		6,Sechs		2021-07-05T17:19:12.862374700	386
